"STUID,State,District,Gender,Age,Category,Same language,Siblings,Handicap,Father edu,Mother edu,Father occupation,Mother occupation,Below poverty,Use calculator,Use computer,Use Internet,Use dictionary,Read other books,# Books,Distance,Computer use,Library use,Like school,Subjects,Give Lang HW,Give Math HW,Give Scie HW,Give SoSc HW,Correct Lang HW,Correct Math HW,Correct Scie HW,Correct SocS HW,Help in Study,Private tuition,English is difficult,Read English,Dictionary to learn,Answer English WB,Answer English aloud,Maths is difficult,Solve Maths,Solve Maths in groups,Draw geometry,Explain answers,SocSci is difficult,Historical excursions,Participate in SocSci,Small groups in SocSci,Express SocSci views,Science is difficult,Observe experiments,Conduct experiments,Solve science problems,Express science views,Watch TV,Read magazine,Read a book,Play games,Help in household,Maths %,Reading %,Science %,Social %"
"11051107023,AP,5,2,3,3,1,3,2,0,0,2,2,0,1,No,1,1,2,2,2,4,5,2,M,4,4,4,4,4,4,4,4,2,1,1,1,1,3,3,1,3,3,3,3,1,3,3,3,1,1,3,0,3,3,4,2,3,4,4,53.7,,33.33,"
"11051107024,AP,5,2,4,2,1,2,2,1,1,2,2,0,0,,0,0,2,2,2,4,5,2,L,4,4,4,4,4,4,4,4,2,1,1,1,1,3,2,1,3,3,3,1,1,3,3,3,1,1,3,3,3,3,4,1,3,4,4,44.44,43.33,,"
"11051107026,AP,5,2,4,4,1,2,2,1,1,2,2,2,1,No,1,1,1,1,1,4,5,2,L,4,4,4,4,4,4,4,4,2,1,1,1,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,4,1,1,4,4,,,,20.83"
"11051107027,AP,5,2,4,3,1,2,2,0,0,2,1,0,1,No,1,1,1,1,3,4,5,2,L,4,4,4,4,4,4,4,4,2,1,1,1,1,3,3,3,3,3,3,1,1,3,3,3,1,1,3,3,3,3,4,2,3,4,4,,56.67,,22.0"
"11051107028,AP,5,2,5,3,1,2,2,1,0,0,0,0,1,No,1,1,1,1,3,4,5,2,M,4,4,4,4,4,4,4,4,2,1,1,1,1,3,3,1,3,3,3,1,1,3,3,3,1,1,3,3,3,3,4,2,3,4,4,51.85,,32.73,"
"11051107029,AP,5,2,3,4,1,2,2,1,1,3,0,0,1,No,1,1,2,2,2,4,5,2,M,4,4,4,4,4,4,4,4,2,1,1,1,1,3,3,1,3,3,3,3,1,3,3,3,1,1,3,3,3,3,4,2,3,4,4,31.48,,42.59,"
"11051107030,AP,5,2,5,3,1,1,2,1,0,2,1,0,1,No,1,1,2,2,1,4,5,2,M,4,4,4,4,4,4,4,4,2,1,1,1,1,3,3,1,3,3,3,3,1,3,3,3,1,1,3,3,3,3,2,2,3,4,4,,66.67,,39.58"
"11051107031,AP,5,2,4,3,1,3,2,0,0,3,2,0,1,No,1,1,2,2,1,4,5,2,M,4,4,4,4,4,4,4,4,2,1,1,1,1,3,3,1,3,3,3,3,1,3,3,3,1,1,3,3,3,3,4,2,3,4,4,,60.0,,32.0"
"11051107032,AP,5,2,6,3,1,2,2,1,1,3,3,2,1,No,1,1,2,2,2,4,5,2,L,4,4,4,4,4,4,4,4,2,1,1,1,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,4,1,3,4,4,38.89,,,"
"11051107033,AP,5,2,4,3,1,2,2,0,1,3,1,0,1,No,1,2,2,2,3,4,5,2,S,4,4,4,4,4,1,4,4,2,1,1,1,1,3,3,1,3,3,3,3,1,3,3,3,1,1,3,3,3,3,4,2,3,4,4,24.07,,45.45,"
"11051107034,AP,5,2,3,1,1,2,2,0,0,3,2,0,1,No,1,1,2,2,4,4,5,2,L,4,4,4,4,4,4,4,4,2,1,1,1,1,3,3,1,3,3,3,3,1,3,3,3,1,1,3,3,3,3,4,2,4,4,4,,,35.19,35.42"
"11051107036,AP,5,2,4,4,1,1,2,0,2,3,1,0,1,No,1,1,1,1,2,4,5,2,0,4,4,4,4,4,4,4,4,2,1,1,1,1,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,4,2,3,4,4,,50.0,,40.0"
"11051107037,AP,5,2,4,3,1,2,2,0,1,3,1,0,1,No,1,1,2,2,3,4,5,2,S,4,4,4,4,4,4,4,4,2,1,1,1,1,3,3,1,3,3,3,3,1,3,3,3,1,1,3,3,3,3,4,2,3,4,4,48.15,,25.45,"
"11051107038,AP,5,2,5,3,1,3,2,1,1,0,1,0,1,No,1,1,2,2,3,4,5,2,L,4,4,4,4,4,4,4,4,2,1,1,1,1,3,3,1,3,3,3,1,1,3,3,3,1,1,3,3,3,3,4,2,3,4,4,,,,"
"11051109001,AP,5,2,3,4,1,2,2,2,2,5,1,0,1,No,1,1,2,2,1,4,4,2,S,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,1,2,3,2,2,1,3,3,3,3,1,3,3,3,3,4,4,3,3,4,31.48,60.0,,"
"11051109002,AP,5,2,3,4,1,3,1,1,1,1,1,0,1,No,1,1,1,1,1,4,4,2,L,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,1,1,3,3,3,1,3,3,3,3,1,3,3,3,1,4,1,1,1,1,27.78,13.33,,"
"11051109003,AP,5,2,4,4,1,2,2,2,2,6,1,0,1,No,1,2,2,2,2,4,4,2,S,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,2,2,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,4,4,29.63,60.0,,"
"11051109004,AP,5,2,2,4,1,1,2,1,1,1,1,0,1,No,1,1,2,2,1,4,4,2,L,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,1,2,3,2,2,2,3,3,3,3,2,3,3,2,3,4,4,3,4,4,29.63,20.0,,"
"11051109005,AP,5,2,2,4,1,2,2,2,1,1,1,0,1,No,1,1,2,2,2,4,4,2,M,4,4,4,4,4,4,4,4,2,1,1,3,1,1,1,1,2,3,2,2,2,3,3,3,3,2,3,3,3,2,4,4,3,4,4,31.48,53.33,,"
"11051109006,AP,5,1,3,3,1,1,2,1,1,1,1,0,1,No,1,1,2,2,3,4,4,2,S,3,4,4,2,3,4,4,2,1,2,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,27.78,40.0,,"
"11051109008,AP,5,1,3,4,1,5,2,2,1,1,1,0,1,No,1,1,0,1,1,4,4,2,S,4,4,4,4,4,4,4,4,2,1,3,3,1,3,3,1,2,3,3,1,3,3,3,3,3,1,3,3,3,3,3,3,3,4,4,35.19,36.67,,"
"11051109009,AP,5,1,3,3,1,4,2,1,1,1,1,0,1,No,1,2,2,2,3,4,4,2,M,3,4,4,2,3,4,4,2,2,2,1,3,1,3,3,1,2,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,3,4,4,29.63,60.0,,"
"11051109010,AP,5,1,4,4,1,3,2,1,1,1,1,0,1,No,1,2,2,4,1,4,4,2,M,3,4,4,2,3,4,4,2,2,2,1,3,1,3,3,1,2,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,3,4,4,31.48,53.33,,"
"11051109011,AP,5,1,4,3,1,3,2,2,2,1,1,0,1,No,1,1,0,1,1,4,4,2,S,3,4,4,3,4,4,4,4,2,1,3,3,1,3,2,1,2,3,2,3,3,3,3,3,3,3,3,3,2,3,4,4,4,3,4,25.93,13.33,,"
"11051109012,AP,5,1,3,3,1,4,2,3,1,1,1,0,1,No,1,1,2,2,3,4,4,2,S,4,4,4,4,4,4,4,4,2,2,3,3,1,3,3,1,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,27.78,53.33,,"
"11051109013,AP,5,1,3,4,1,1,2,1,1,1,1,0,1,No,1,1,2,2,1,4,4,2,M,3,4,2,2,3,4,2,2,2,1,1,3,1,3,3,1,2,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,3,4,4,25.93,43.33,,"
"11051109015,AP,5,1,3,3,1,2,2,2,2,1,1,0,1,No,1,2,2,3,1,4,4,2,M,3,4,4,2,4,4,4,4,2,2,1,3,3,3,3,1,2,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,3,4,4,33.33,40.0,,"
"11051109016,AP,5,1,3,3,1,3,2,1,1,1,1,0,1,No,1,1,0,1,1,4,5,2,O,4,4,4,4,4,4,4,4,1,2,3,3,1,3,3,1,2,2,2,2,1,3,3,3,3,1,3,3,3,3,3,4,4,4,4,,53.33,,"
"11051109016,AP,5,1,3,3,1,3,2,1,1,1,1,0,1,No,1,1,0,1,1,4,5,2,O,4,4,4,4,4,4,4,4,1,2,3,3,1,3,3,1,2,2,2,2,1,3,3,3,3,1,3,3,3,3,3,4,4,4,4,,30.0,,"
"11051109017,AP,5,1,3,4,1,2,2,3,1,1,1,0,1,No,1,1,2,2,1,4,4,2,M,3,4,4,2,3,4,4,2,2,2,1,3,1,3,3,1,2,3,3,3,3,3,3,3,3,1,3,3,3,3,4,4,3,4,4,27.78,30.0,,"
"11051109018,AP,5,1,3,3,1,2,2,4,3,7,3,0,1,No,1,1,2,3,3,4,4,2,S,4,4,4,4,4,4,4,4,2,1,3,3,1,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,,56.67,,"
"11051109022,AP,5,1,3,3,1,2,2,3,3,1,1,0,1,No,1,1,2,3,1,4,4,2,L,4,4,4,4,4,4,4,4,2,2,3,3,1,3,3,1,2,3,3,3,3,3,3,3,3,1,3,3,3,3,4,4,3,4,4,,,40.0,27.08"
"11051109023,AP,5,1,3,4,1,3,2,1,1,1,1,0,1,No,1,2,2,4,1,4,4,2,M,3,4,4,2,4,4,4,4,2,2,1,3,1,3,3,1,2,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,3,4,4,,,38.18,33.33"
"11051109025,AP,5,1,3,3,1,2,2,3,1,1,1,0,1,No,1,1,2,2,2,4,4,2,M,3,4,4,2,3,4,4,2,2,1,1,3,1,3,3,1,2,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,3,4,4,,,32.73,33.33"
"11051109028,AP,5,2,3,4,1,3,2,1,1,3,3,0,1,No,1,2,0,1,1,4,4,2,L,3,4,4,2,4,4,4,4,2,2,1,3,1,3,3,1,2,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,3,4,4,,,32.73,31.25"
"11051109029,AP,5,2,2,4,1,3,2,1,2,1,1,0,1,No,1,1,2,2,1,4,4,2,S,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,1,2,3,2,3,1,3,3,3,3,1,3,3,3,2,4,4,4,4,4,,,47.27,27.08"
"11051109030,AP,5,2,3,4,1,3,2,1,1,1,1,0,1,No,1,1,2,2,1,4,4,2,S,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,2,1,3,3,3,1,3,3,3,3,1,3,2,3,3,4,4,4,4,4,,,56.36,45.83"
"11051109031,AP,5,2,2,4,1,3,2,1,1,1,1,0,1,No,1,1,2,2,1,4,4,2,M,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,1,2,3,2,2,2,3,3,3,3,2,3,3,3,3,4,4,3,4,4,,,51.85,42.0"
"11051109032,AP,5,2,4,4,1,2,2,2,2,1,1,0,1,No,1,1,2,2,1,4,4,2,L,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,4,4,,,35.19,18.0"
"11051109033,AP,5,2,3,4,1,2,2,2,1,1,1,0,1,No,1,1,2,2,1,4,4,2,M,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,1,2,3,2,2,2,3,3,3,3,2,3,3,3,2,4,4,3,4,4,,,57.41,52.0"
"11051109034,AP,5,2,3,4,1,2,2,2,1,1,1,0,2,No,1,2,2,2,1,4,4,2,S,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,4,4,,,55.56,50.0"
"11051109035,AP,5,2,3,4,1,4,2,1,1,1,1,0,1,No,1,1,0,1,1,4,4,2,O,4,4,4,4,4,4,4,4,2,1,1,3,1,3,1,1,1,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,4,4,,,53.7,50.0"
"11051109036,AP,5,2,2,4,1,2,2,1,1,1,1,0,2,No,1,2,2,4,1,4,4,2,L,4,4,4,4,4,4,4,4,2,1,3,3,1,3,3,2,3,3,3,3,2,1,3,3,3,1,3,3,3,3,4,4,4,4,4,,,,46.0"
"11051109037,AP,5,2,3,4,1,3,2,1,1,1,1,0,1,No,1,1,0,1,1,4,4,2,O,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,2,1,3,3,3,1,3,3,3,3,1,3,2,3,3,4,4,3,4,4,,,55.56,46.0"
"11051109038,AP,5,2,3,4,1,3,2,1,1,3,3,0,1,No,1,1,2,2,1,4,4,2,M,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,1,2,3,2,2,2,3,3,3,3,2,3,3,3,3,4,4,3,4,4,,,25.93,24.0"
"11051109039,AP,5,2,4,4,1,2,2,1,1,1,1,0,1,No,1,1,2,2,2,4,4,2,L,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,3,4,4,,,53.7,54.0"
"11051109040,AP,5,2,3,4,1,3,2,2,2,1,1,0,2,No,1,2,2,2,2,4,4,2,S,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,4,4,,,51.85,50.0"
"11051110001,AP,5,2,3,3,1,3,2,1,1,1,1,2,1,No,1,1,2,2,4,3,4,2,L,2,2,2,2,2,1,2,2,2,1,1,3,1,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,4,3,4,3,4,29.63,26.67,,"
"11051110002,AP,5,1,3,3,1,2,2,0,0,1,1,2,1,No,1,2,2,2,4,3,4,2,M,4,4,2,2,2,2,2,4,2,1,1,3,3,3,3,3,1,3,3,3,1,3,3,3,3,1,3,3,3,3,3,4,4,4,4,25.93,23.33,,"
"11051110003,AP,5,2,3,1,1,5,2,2,2,1,1,2,1,No,1,2,0,3,3,3,4,2,S,4,4,2,2,2,2,2,2,2,1,1,3,3,3,3,1,1,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,4,,,25.45,27.08"
"11051110004,AP,5,2,3,2,1,5,2,2,1,1,1,2,1,No,1,1,0,3,4,3,5,2,M,4,4,2,4,2,2,2,4,2,1,1,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,4,,,35.19,36.0"
"11051110005,AP,5,1,3,3,1,3,1,1,2,1,1,2,1,No,1,1,2,2,4,2,4,2,L,4,4,4,2,4,1,1,1,2,2,1,3,1,2,2,3,2,2,2,2,3,1,0,0,2,3,0,0,0,1,3,1,1,1,1,22.22,6.67,,"
"11051110006,AP,5,1,3,3,1,3,2,1,2,1,1,2,1,No,1,2,2,2,1,3,3,2,M,4,3,2,2,2,2,2,2,2,2,1,3,3,3,3,1,1,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,4,4,24.07,,,"
"11051110007,AP,5,2,3,3,1,2,2,2,0,1,1,2,1,No,1,1,2,2,1,3,3,2,L,4,3,2,2,2,2,2,2,2,2,1,3,1,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,3,4,4,,,32.73,22.92"
"11051110008,AP,5,1,3,3,1,2,2,1,1,1,1,2,1,No,1,2,2,2,4,3,4,2,M,4,4,2,2,2,3,2,2,2,2,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,3,3,3,3,4,4,4,4,,,27.78,42.0"
"11051110009,AP,5,2,3,3,1,2,2,2,1,1,1,2,1,No,1,1,0,2,4,3,2,2,L,4,4,2,2,2,4,2,2,2,1,1,3,1,3,3,1,1,3,3,3,1,3,3,3,3,1,3,3,3,3,4,1,2,4,4,29.63,13.33,,"
"11051110010,AP,5,2,3,3,1,2,2,1,2,1,1,2,1,No,1,2,2,2,3,2,4,2,L,4,4,2,2,2,4,2,2,2,1,1,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,4,3,4,4,4,,,38.18,33.33"
"11051110012,AP,5,2,3,4,1,2,2,2,1,1,1,2,1,No,1,2,2,2,1,3,4,2,M,4,4,2,2,2,4,2,2,2,1,1,3,3,3,3,1,1,3,3,3,1,3,3,3,3,1,3,3,3,3,4,3,3,3,4,27.78,50.0,21.82,"
"11051110013,AP,5,1,3,4,1,5,2,1,1,1,1,2,1,No,1,1,2,2,1,4,4,2,L,4,4,4,2,2,4,2,2,2,1,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,4,3,3,4,4,14.81,10.0,,"
"11051110014,AP,5,2,3,4,1,2,2,1,2,1,1,2,1,No,1,2,2,2,3,3,5,2,L,4,4,2,2,2,4,2,2,2,1,1,3,3,3,3,1,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,2,3,4,4,,,47.27,45.83"
"11051110015,AP,5,1,3,3,1,3,2,1,1,1,1,2,1,No,1,2,2,2,4,3,4,2,M,4,4,2,2,2,4,2,2,2,1,1,3,3,3,3,3,3,3,2,2,1,3,3,3,3,1,3,3,3,3,3,4,4,4,4,,,29.63,26.0"
"11051110016,AP,5,2,3,3,1,2,2,1,2,1,1,2,1,No,1,1,2,2,3,2,4,2,M,4,4,3,3,2,4,2,2,2,1,1,3,3,3,3,1,1,3,3,3,1,3,3,3,3,1,3,1,3,3,1,3,2,4,4,29.63,56.67,,"
"11051110017,AP,5,1,3,4,1,3,2,1,2,1,1,2,1,No,1,1,2,2,3,4,0,2,O,4,4,3,3,2,4,3,3,2,2,1,3,3,3,3,1,1,3,3,1,1,3,3,3,3,1,3,3,3,3,4,4,4,4,4,,,,25.0"
"11051110018,AP,5,2,3,3,1,2,2,1,2,1,1,2,1,No,1,2,2,3,2,3,4,2,L,4,4,3,3,2,4,3,3,2,1,1,1,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,1,4,3,4,4,4,,,27.78,34.0"
"11051110019,AP,5,2,3,4,1,3,2,1,1,1,1,2,1,No,1,1,2,2,4,4,2,2,L,4,4,2,3,2,2,2,2,2,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,1,1,3,3,3,3,4,3,3,4,4,12.96,23.33,,"
"11051110020,AP,5,2,3,3,1,2,2,1,2,1,1,2,2,No,1,1,2,2,4,2,4,2,S,4,4,2,3,3,3,2,2,2,1,1,3,3,3,3,1,3,3,3,1,1,3,3,3,3,1,3,3,3,3,3,4,3,4,4,20.37,33.33,,"
"11051110021,AP,5,1,3,1,1,2,2,2,2,1,1,2,1,No,1,1,2,2,4,3,4,2,L,4,4,2,2,2,2,2,2,2,1,1,3,3,3,3,1,1,3,3,3,3,1,3,3,3,1,3,3,3,3,4,4,3,4,4,,,29.09,41.67"
"11051110022,AP,5,2,3,3,1,2,2,2,1,1,1,2,1,No,1,1,2,2,3,2,4,2,S,4,4,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,1,1,3,3,3,3,4,3,3,4,4,,,,36.0"
"11051110025,AP,5,2,3,1,1,2,2,1,2,1,1,2,1,No,1,1,2,0,4,2,2,2,L,4,4,2,2,2,4,3,3,2,1,1,3,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,,,12.96,22.0"
"11051110026,AP,5,1,3,3,1,2,2,2,1,2,0,2,2,No,1,1,2,2,3,3,5,2,M,3,4,4,4,4,4,4,4,2,2,3,3,2,3,3,1,1,1,1,1,1,3,3,2,3,1,2,2,2,1,4,4,4,4,3,16.67,10.0,,"
"11051110027,AP,5,1,3,3,1,2,2,2,2,1,0,2,1,No,1,2,0,0,3,3,5,2,M,3,4,4,4,4,4,4,4,2,2,3,3,3,2,3,1,1,1,1,1,1,3,3,2,0,1,3,2,2,3,4,4,4,4,3,20.37,33.33,,"
"11051110028,AP,5,1,3,3,1,2,2,2,1,1,0,2,1,No,1,2,2,2,3,3,5,2,M,3,4,4,4,4,4,4,4,2,2,3,3,2,3,3,1,1,1,1,1,1,3,3,2,3,1,3,2,2,3,4,4,4,4,3,,,30.91,37.5"
"11051110030,AP,5,1,3,4,1,2,2,2,1,1,1,2,1,No,1,1,0,3,4,4,4,2,M,4,1,1,3,2,1,1,3,2,2,1,3,1,3,2,1,1,3,3,3,1,3,3,3,3,1,3,3,3,3,3,1,2,3,4,33.33,,,"
"11051110031,AP,5,1,4,3,1,2,2,2,1,1,1,2,1,No,1,2,2,2,4,4,4,2,M,2,4,1,3,2,1,1,3,2,2,1,3,1,1,2,1,1,3,3,1,3,3,3,3,3,1,3,3,3,3,4,4,4,4,4,27.78,33.33,,"
"11051110032,AP,5,1,3,3,1,2,2,1,1,1,1,2,2,No,1,1,1,1,4,4,3,2,O,4,4,4,4,4,4,4,4,2,1,2,3,3,1,1,2,2,3,1,3,1,2,3,1,2,3,3,1,3,3,2,4,4,4,4,,,29.09,27.08"
"11051110034,AP,5,2,3,4,1,2,2,1,2,1,1,2,1,No,1,1,2,3,2,3,2,2,O,4,2,4,4,4,2,4,4,2,1,1,3,3,3,3,3,1,3,3,3,1,3,3,3,3,1,3,1,3,1,4,1,3,2,4,25.93,,,"
"11051110036,AP,5,2,3,3,1,5,2,2,1,1,1,2,1,No,1,2,2,2,3,2,2,2,S,4,4,2,4,2,2,2,2,2,1,1,3,1,3,3,3,3,3,3,1,1,1,3,3,1,1,3,3,3,3,4,3,4,3,4,,,,32.0"
"11051110038,AP,5,2,3,3,1,2,2,1,1,1,1,2,1,No,1,1,2,2,0,3,4,2,M,4,1,1,1,1,4,1,4,2,1,1,3,1,3,2,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,3,1,2,3,4,27.78,56.67,,"
"11051110039,AP,5,2,4,3,1,2,1,2,2,1,1,2,1,No,1,1,2,3,1,3,4,2,O,4,4,2,2,2,2,2,2,2,2,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,,,38.18,"
"11051110040,AP,5,1,3,3,1,2,2,2,1,1,0,2,1,No,1,2,2,2,3,3,5,2,O,3,4,4,4,4,4,4,4,2,2,3,3,2,3,3,1,1,1,1,1,1,3,3,2,3,1,3,2,2,3,4,4,4,4,3,,,27.78,32.0"
"11051111001,AP,5,1,3,4,1,1,1,1,1,2,1,0,1,No,1,2,2,4,3,5,3,2,O,4,4,4,4,4,1,1,1,2,1,1,3,1,2,3,3,3,1,2,2,1,1,3,3,3,3,1,1,3,3,4,4,1,3,4,31.48,40.0,,"
"11051111003,AP,5,1,4,4,1,2,2,1,1,3,3,0,1,No,1,1,2,2,1,3,2,2,O,4,4,4,4,4,4,4,4,2,1,1,3,3,2,1,3,3,2,2,3,1,1,3,3,2,1,1,3,2,2,4,1,1,4,4,,26.67,,"
"11051111004,AP,5,1,3,1,1,4,2,5,3,5,6,0,1,No,1,1,0,1,1,4,4,2,O,4,4,4,4,4,4,4,4,2,2,1,3,3,3,3,3,2,2,2,2,2,3,3,3,2,1,3,3,2,3,2,4,4,3,4,,,33.33,36.0"
"11051111005,AP,5,2,3,4,1,3,2,2,2,1,1,0,1,No,1,2,2,2,1,3,2,2,O,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,1,1,2,2,2,1,3,3,3,2,1,3,2,3,3,4,3,4,3,4,33.33,46.67,,"
"11051111007,AP,5,2,3,4,1,2,2,2,2,3,1,0,1,No,1,2,2,2,1,3,3,2,O,4,4,4,4,4,4,4,4,2,2,1,3,3,3,3,2,1,2,2,1,1,3,3,3,2,1,3,2,3,3,4,4,3,4,4,,,41.82,43.75"
"11051111008,AP,5,2,3,3,1,2,2,1,1,1,1,1,1,No,1,2,2,2,1,3,2,2,L,4,4,4,4,4,4,4,4,2,2,1,3,3,3,3,2,1,2,2,2,1,3,3,3,2,1,3,1,3,3,4,2,2,4,4,,,35.19,40.0"
"11051111009,AP,5,2,3,4,1,3,2,2,1,1,1,0,1,No,1,1,2,2,1,3,3,2,L,4,4,4,4,4,4,4,4,2,2,1,3,3,3,2,2,1,2,2,2,2,3,3,2,2,1,3,1,3,3,3,1,4,4,4,37.04,33.33,,"
"11051111010,AP,5,2,3,3,1,2,2,1,1,1,1,0,1,No,1,2,2,2,1,3,3,2,S,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,3,1,2,2,3,3,3,3,1,2,2,2,3,3,2,4,3,3,3,4,27.78,63.33,,"
"11051111011,AP,5,2,3,4,1,2,2,2,2,3,1,0,2,Yes,1,2,2,2,1,3,3,2,M,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,3,3,3,2,3,1,3,3,3,2,2,3,3,2,2,4,3,4,3,4,,,40.0,54.17"
"11051111012,AP,5,2,3,3,1,5,2,2,2,3,1,0,1,No,1,2,2,2,1,4,4,2,O,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,3,1,2,2,1,1,3,3,2,3,1,3,1,3,3,4,4,2,4,4,,,31.48,40.0"
"11051111013,AP,5,2,3,4,1,3,2,2,2,1,1,0,1,No,1,1,2,3,1,3,3,2,L,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,2,1,2,2,2,1,1,1,2,2,1,1,1,2,1,4,4,4,4,4,37.04,40.0,,"
"11051111014,AP,5,2,3,4,1,3,1,1,1,1,1,0,1,No,1,1,2,3,1,3,3,2,L,4,4,4,4,4,4,4,4,2,1,1,3,1,3,2,2,1,2,2,2,1,3,3,3,3,3,3,1,3,3,4,4,2,3,4,38.89,43.33,,"
"11051111016,AP,5,2,3,3,1,2,2,1,2,1,1,0,1,No,1,1,0,1,1,3,4,2,L,4,4,4,4,4,4,4,4,2,2,1,3,1,3,3,2,1,2,2,2,1,3,3,1,3,2,3,1,1,2,4,3,4,3,3,,,31.48,22.0"
"11051111017,AP,5,2,3,3,1,3,2,1,2,1,1,0,1,No,1,1,2,2,3,3,2,2,L,4,4,4,4,4,4,4,4,2,2,1,3,3,3,2,3,1,2,2,1,1,3,2,1,1,1,3,1,3,3,4,1,2,4,4,25.93,,18.52,"
"11051111018,AP,5,2,3,4,1,1,2,1,2,1,1,0,1,No,1,1,2,2,1,3,3,2,S,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,2,1,2,2,3,1,3,3,3,3,1,3,1,2,3,4,1,3,4,4,31.48,46.67,,"
"11051111019,AP,5,2,3,4,1,4,2,1,2,1,1,0,1,No,1,1,2,3,1,3,3,2,O,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,2,2,2,3,2,1,3,3,3,3,1,3,3,2,1,4,3,4,3,3,,,29.09,39.58"
"11051111020,AP,5,2,3,1,2,3,2,1,1,1,1,0,1,No,1,1,1,1,1,3,3,2,O,4,4,4,4,4,4,4,4,2,2,1,3,1,3,3,3,3,3,2,3,1,3,3,3,2,1,3,3,3,2,4,3,4,3,4,,,18.52,32.0"
"11051111021,AP,5,2,4,4,1,1,2,0,2,1,0,0,1,No,1,1,2,4,2,3,3,2,L,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,3,1,2,2,2,1,3,3,3,3,1,3,1,2,1,4,3,2,3,4,27.78,30.0,,"
"11051111022,AP,5,2,3,4,1,2,2,0,2,3,1,0,2,Yes,2,2,2,2,1,3,3,2,L,4,4,4,4,4,4,4,4,2,1,2,3,3,3,2,2,1,3,2,3,1,3,3,2,3,2,3,1,2,2,4,3,4,3,4,29.63,46.67,,"
"11051111023,AP,5,2,3,3,2,5,1,1,1,0,1,0,1,No,1,1,2,2,1,3,3,2,L,4,4,4,4,4,4,4,4,2,1,1,2,1,3,3,2,1,2,2,3,1,3,3,3,2,1,3,1,3,3,4,3,2,3,4,,,23.64,31.25"
